Time Period,start:,2020/6/27 11:10,end:,,,,,
Sensors:,SDS011_1,DHT22_1,,,,,,
Location:,Myoukenguchi_GPS,Lat-Lon,34.76690737,135.6745878,,,,
Interval time,10,,,,,,,
time,lat,lon,alt,DHT-RH,DHT-T,sds-pm2.5,sds-pm10,sds-TSP
2020/6/28 11:43:00,34.91650317,135.467193,313.7,95.40000153,24.39999962,35,95.9,13.8
2020/6/28 11:43:10,34.9165135,135.4671952,313.6,97.09999847,24.39999962,66.8,130.1,3.3
2020/6/28 11:43:20,34.916567,135.4672707,310.6,96.19999695,24.39999962,71.6,178.6,5.5
2020/6/28 11:43:30,34.916533,135.467386,313.3,95.40000153,24.29999924,103.6,265.6,22.7
2020/6/28 11:43:40,34.91662333,135.4674438,310.6,95.40000153,24.29999924,114.1,284.6,1.1
2020/6/28 11:43:50,34.91676133,135.4674962,308.9,95.19999695,24.29999924,68.1,184,7.5
2020/6/28 11:44:00,34.9168106,135.4676216,306.501,95.09999847,24.20000076,40.5,113.8,11.7
2020/6/28 11:44:10,34.91690237,135.4677057,299.584,95.69999695,24.20000076,28.7,91.4,3
2020/6/28 11:44:20,34.91699917,135.4677537,308.7,95.69999695,24.20000076,28.5,88.7,0.1
2020/6/28 11:44:30,34.917026,135.4679193,318.1,96,24.29999924,21.5,44.3,25.2
2020/6/28 11:44:40,34.91708783,135.4680097,318.7,96.19999695,24.29999924,19.7,41,20.1
2020/6/28 11:44:50,34.91712067,135.4680283,323.9,95.90000153,24.20000076,16.9,40.1,16.4
2020/6/28 11:45:00,34.91718785,135.468022,318.643,97.30000305,24.20000076,16.5,36.2,12.1
2020/6/28 11:45:10,34.91721883,135.4680663,317.4,97,24.20000076,15.9,38.5,13.8
2020/6/28 11:45:20,34.91714767,135.4682068,318.3,97.09999847,24.20000076,16.8,41.6,17.8
2020/6/28 11:45:30,34.91719017,135.4682767,321.978,98.69999695,24.20000076,21,51.6,6.5
2020/6/28 11:45:40,34.91721333,135.468345,321,96.19999695,24.29999924,21.4,53,8.3
2020/6/28 11:45:50,34.91724833,135.4684055,319.1,96,24.20000076,26.2,55.1,15.3
2020/6/28 11:46:00,34.91735233,135.4684608,315.6,96.19999695,24.10000038,27.5,60.9,22.4
2020/6/28 11:46:10,34.91744451,135.4685427,313.735,96.40000153,24.29999924,18.7,39.9,18
2020/6/28 11:46:20,34.91752633,135.4686013,314.1,96.5,24.10000038,16.7,32.6,8.7
2020/6/28 11:46:30,34.917602,135.4686715,313,96.59999847,24.10000038,16.8,32.4,8.6
2020/6/28 11:46:40,34.91767645,135.4687735,314.066,97.19999695,24,20,47.5,1.3
2020/6/28 11:46:50,34.9177515,135.4688363,313.8,97.09999847,23.89999962,29.5,79.6,17.6
2020/6/28 11:47:00,34.91783467,135.4688377,312.8,97.30000305,23.89999962,34.3,89.1,6.3
2020/6/28 11:47:10,34.91793133,135.4688553,312.3,97.19999695,23.89999962,33.6,82.9,25
2020/6/28 11:47:20,34.91803189,135.468902,311.787,97.19999695,23.89999962,29.8,78.5,16.8
2020/6/28 11:47:30,34.91807233,135.469043,317.4,97,23.89999962,24.1,71.7,4.1
2020/6/28 11:47:40,34.91815633,135.4691588,322.8,96.90000153,23.89999962,18.6,53.2,5.7
2020/6/28 11:47:50,34.9181785,135.4692302,330.8,96.59999847,23.89999962,17.3,44.7,21.4
2020/6/28 11:48:00,34.91823383,135.4692373,333.5,96.90000153,23.89999962,19.2,62,15.1
2020/6/28 11:48:10,34.9182553,135.4692829,nan,96.59999847,23.89999962,19.3,65.8,19
2020/6/28 11:48:20,34.91827817,135.4693692,334.1,96.09999847,23.79999924,21.2,71.6,1.1
2020/6/28 11:48:30,34.918309,135.469425,335.4,96.30000305,23.70000076,18.4,60.3,12.6
2020/6/28 11:48:40,34.91832633,135.4695028,335.1,96.59999847,23.70000076,19.9,60.3,14.1
2020/6/28 11:48:50,34.91835017,135.4695945,333.2,97,23.79999924,20.5,54.9,9.3
2020/6/28 11:49:00,34.91841779,135.4696837,332.651,96.80000305,23.79999924,21.1,55.9,10.9
2020/6/28 11:49:10,34.9185035,135.4697402,333.7,96.80000305,23.70000076,22,57.2,13.1
2020/6/28 11:49:20,34.91860302,135.4697445,332.737,96.59999847,23.70000076,22.5,59.5,15.9
2020/6/28 11:49:30,34.9186625,135.4698335,335.3,96.69999695,23.70000076,24.8,63.2,21.9
2020/6/28 11:49:40,34.91871383,135.4698462,336.7,96.90000153,23.60000038,43,187.1,11
2020/6/28 11:49:50,34.918842,135.4698607,339.9,96.80000305,23.5,42.4,185.8,9.1
2020/6/28 11:50:00,34.91891917,135.4699413,341,96.59999847,23.5,34.5,119.1,11
2020/6/28 11:50:10,34.91896717,135.4700052,340.4,96.5,23.39999962,32,99.3,14.2
2020/6/28 11:50:20,34.91895483,135.4700928,341.6,96.90000153,23.39999962,24.3,62.7,20.9
2020/6/28 11:50:30,34.9189674,135.4701253,343.782,97.90000153,23.39999962,27,76.8,12.3
2020/6/28 11:50:40,34.91893917,135.470125,342.6,99.90000153,23.5,26.3,76.6,11.3
2020/6/28 11:50:50,34.91889483,135.4701607,349.6,99.90000153,23.39999962,30.3,89.2,2.4
2020/6/28 11:51:00,34.91890733,135.4702198,348,99.90000153,23.39999962,28.3,82.1,18.9
2020/6/28 11:51:10,34.9190085,135.470242,345,99.40000153,23.39999962,35,96.9,14.8
2020/6/28 11:51:20,34.91902367,135.470314,347.2,99.19999695,23.29999924,34.7,95.2,12.8
2020/6/28 11:51:30,34.91910517,135.4703622,349.5,98.90000153,23.29999924,31,83.7,23.2
2020/6/28 11:51:40,34.9192105,135.4703872,351.6,99.30000305,23.29999924,16.9,43.4,19.7
2020/6/28 11:51:50,34.91933117,135.4704575,348.4,99.59999847,23.29999924,16.6,40.8,16.8
2020/6/28 11:52:00,34.91942033,135.4705737,349.8,99.5,23.29999924,16.3,37.8,13.5
2020/6/28 11:52:10,34.91943983,135.4706677,349.2,99.30000305,23.29999924,15.7,33.6,8.7
2020/6/28 11:52:20,34.919441,135.4707143,353.2,99.30000305,23.39999962,14.5,36,9.9
2020/6/28 11:52:30,34.919466,135.4707447,357.3,99.59999847,23.5,10.6,27.5,23.1
2020/6/28 11:52:40,34.91947917,135.4707568,357.6,98.80000305,23.5,10.6,25.6,21.2
2020/6/28 11:52:50,34.91952417,135.4707642,359.3,98.59999847,23.5,10.4,25,20.3
2020/6/28 11:53:00,34.9195092,135.4708121,365.185,99.40000153,23.60000038,11.5,22.8,19.2
2020/6/28 11:53:10,34.919487,135.4708652,366.6,99.80000305,23.70000076,12,28.9,0.3
2020/6/28 11:53:20,34.919482,135.4709188,351.9,99.5,23.60000038,14.7,49.8,23.9
2020/6/28 11:53:30,34.91952133,135.4708872,351,98.19999695,23.60000038,16.3,54.8,5
2020/6/28 11:53:40,34.9195207,135.4709622,346.412,98.59999847,23.70000076,20,65.5,19.4
2020/6/28 11:53:50,34.91952233,135.4710217,349.9,98.80000305,23.60000038,29.5,103.9,16.4
2020/6/28 11:54:00,34.91956117,135.4710698,354.4,98,23.60000038,41.3,188.9,11.1
2020/6/28 11:54:10,34.9195835,135.4711002,356.5,97.19999695,23.5,48,204.8,8.2
2020/6/28 11:54:20,34.91959383,135.4711312,355.1,97.09999847,23.5,48.2,205.2,8.8
2020/6/28 11:54:30,34.919615,135.4711495,355.9,98.09999847,23.5,50.6,167.2,24.2
2020/6/28 11:54:40,34.9196265,135.4711595,354.8,99.40000153,23.60000038,48.8,160.5,15.7
2020/6/28 11:54:50,34.91969083,135.4712155,350.4,99.69999695,23.60000038,45.3,160.3,12
2020/6/28 11:55:00,34.91975167,135.4712333,349.6,97.90000153,23.5,46,164,16.4
2020/6/28 11:55:10,34.919745,135.4712732,350.5,97.09999847,23.39999962,31.1,114.1,2.6
2020/6/28 11:55:20,34.919763,135.4714107,353,97,23.20000076,50.8,298.2,2.3
2020/6/28 11:55:30,34.91984167,135.4715972,357.5,97,23.29999924,74.4,450.5,25.3
2020/6/28 11:55:40,34.91986059,135.4716434,360.107,97,23.10000038,73.4,427.8,1.5
2020/6/28 11:55:50,34.91988683,135.471659,361.1,97.5,23.20000076,51.6,231.2,12.8
2020/6/28 11:56:00,34.91993242,135.4716577,362.579,98,23.10000038,52.2,224.9,7
2020/6/28 11:56:10,34.91999546,135.4716688,364.091,97.90000153,23,45.3,182.8,9
2020/6/28 11:56:20,34.92003257,135.4716774,367.697,98,23,45.7,181.8,8.4
2020/6/28 11:56:30,34.92004033,135.4717382,365.5,98,22.89999962,29.2,81.5,19.2
2020/6/28 11:56:40,34.92007217,135.4717593,362.9,97.90000153,22.89999962,30.8,84.5,23.8
2020/6/28 11:56:50,34.920142,135.4718342,362.8,98,22.89999962,30.3,86.7,25.5
2020/6/28 11:57:00,34.92025117,135.471849,364.3,97.40000153,22.89999962,35.7,121.3,14.4
2020/6/28 11:57:10,34.92034333,135.4718772,364,97.59999847,22.79999924,37.1,140,9
2020/6/28 11:57:20,34.92044117,135.4719473,368.2,98,22.79999924,40.7,163.5,10.6
2020/6/28 11:57:30,34.920491,135.4720223,373.1,98.09999847,22.79999924,42.3,170.8,19.5
2020/6/28 11:57:40,34.9205365,135.4720538,373.1,98.09999847,22.70000076,41.8,169.9,18.1
2020/6/28 11:57:50,34.92054417,135.4720497,371.1,98.40000153,22.60000038,43.6,217.2,16.2
2020/6/28 11:58:00,34.92059967,135.4721053,371.3,98.09999847,22.60000038,44.4,217.8,17.6
2020/6/28 11:58:10,34.92065967,135.4721462,370.1,98,22.60000038,43.5,210.8,9.7
2020/6/28 11:58:20,34.92069033,135.4722185,367.8,98.19999695,22.5,45.7,163.5,15.6
2020/6/28 11:58:30,34.92074717,135.4723005,365.2,98.69999695,22.5,44.4,160.7,11.5
2020/6/28 11:58:40,34.920818,135.4723737,363,98.80000305,22.5,41.1,136.1,9.1
2020/6/28 11:58:50,34.920903,135.472436,363.1,98.59999847,22.39999962,38.1,122.2,17.7
2020/6/28 11:59:00,34.92096971,135.4725087,361,98.5,22.39999962,34.9,107.5,25.4
2020/6/28 11:59:10,34.92103167,135.472599,360.7,99.19999695,22.39999962,39.5,124.6,21.5
2020/6/28 11:59:20,34.92113773,135.4726804,362.864,98.59999847,22.29999924,38.8,120.3,16.5
2020/6/28 11:59:30,34.92121883,135.4727275,367.077,99.19999695,22.29999924,43.4,133.8,9.1
2020/6/28 11:59:40,34.92126683,135.4727448,366.5,99.80000305,22.29999924,44,136.2,12.1
2020/6/28 11:59:50,34.92135425,135.4728004,366.939,99.90000153,22.20000076,42.4,116.9,16.7
2020/6/28 12:00:00,34.921429,135.4728803,366,99.90000153,22.29999924,41.6,115.4,14.4
2020/6/28 12:00:10,34.92146767,135.4729825,367.9,99.90000153,22.29999924,37.3,92.8,13
2020/6/28 12:00:20,34.92151033,135.473068,371.6,99.90000153,22.29999924,35.8,87.4,6.1
2020/6/28 12:00:30,34.92155383,135.4731467,374.9,99.90000153,22.20000076,35.9,92.2,11
2020/6/28 12:00:40,34.921585,135.4731923,379.2,99.90000153,22.29999924,35.8,92.2,10.9
2020/6/28 12:00:50,34.92168883,135.4732373,381.2,99.90000153,22.20000076,33.2,86.3,2.4
2020/6/28 12:01:00,34.9217725,135.473321,382,99.90000153,22.20000076,29.3,83.1,20.9
2020/6/28 12:01:10,34.921898,135.4733875,384.9,99.90000153,22.20000076,27.8,77.9,14.2
2020/6/28 12:01:20,34.92197265,135.4735022,391.648,99,22.10000038,28,77.2,13.7
2020/6/28 12:01:30,34.9220432,135.4735943,395.757,99,22,32.2,88.3,3.4
2020/6/28 12:01:40,34.92208144,135.4736662,398.415,99.30000305,22,36.6,105.9,25.5
2020/6/28 12:01:50,34.92215314,135.4737278,399.162,99.69999695,22,37.4,109.7,4.5
2020/6/28 12:02:00,34.9222175,135.4737918,398.9,99.90000153,22,60.2,261.7,0.8
2020/6/28 12:02:10,34.922248,135.4738585,397.9,99.90000153,22,78.9,470,23.9
2020/6/28 12:02:20,34.92232017,135.4739078,396.4,99.90000153,22,89.2,574.9,11.5
2020/6/28 12:02:30,34.92241251,135.4739388,395.713,99.90000153,22,89.3,581.3,18
2020/6/28 12:02:40,34.92251067,135.4739322,394.962,99.90000153,22.10000038,73.4,471.8,20.1
2020/6/28 12:02:50,34.92256233,135.4739808,396.2,99.90000153,22.10000038,63.3,310.4,1.6
2020/6/28 12:03:00,34.92260813,135.4740102,399.669,99.90000153,22.10000038,55.5,219.4,4.8
2020/6/28 12:03:10,34.92271683,135.4740528,402.4,99.90000153,22.10000038,54.8,213.6,23.9
2020/6/28 12:03:20,34.92278383,135.474063,402.8,99.90000153,22.10000038,40,112.9,10.3
2020/6/28 12:03:30,34.9228465,135.4741558,413.4,99.90000153,22.10000038,38.5,104.3,0.2
2020/6/28 12:03:40,34.92293783,135.474166,414.6,99.90000153,22.10000038,34.6,92.2,9.7
2020/6/28 12:03:50,34.92300998,135.4741504,422.07,99.90000153,22.20000076,37.1,129.7,24.3
2020/6/28 12:04:00,34.92307768,135.4741771,425.846,99.90000153,22.29999924,48.6,191.6,21.1
2020/6/28 12:04:10,34.92311483,135.4742305,423.3,99.90000153,22.29999924,55.9,220,5.8
2020/6/28 12:04:20,34.92313967,135.474304,426.9,99.90000153,22.29999924,58.1,216.3,4.3
2020/6/28 12:04:30,34.92320857,135.4743119,429.659,99.90000153,22.5,62.3,229.2,21.4
2020/6/28 12:04:40,34.92325244,135.4743303,432.3,99.90000153,22.5,54.6,188.4,24
2020/6/28 12:04:50,34.92332733,135.4743567,440.8,99.90000153,22.5,70.1,302,25.5
2020/6/28 12:05:00,34.92339583,135.4744008,444.5,99.90000153,22.39999962,66.5,296.6,16.5
2020/6/28 12:05:10,34.92348617,135.4744413,446.3,99.90000153,22.39999962,86.4,414.4,1.2
2020/6/28 12:05:20,34.92357043,135.4744311,447.935,99.90000153,22.39999962,89.1,428.9,18.4
2020/6/28 12:05:30,34.92364583,135.474517,445.5,99.90000153,22.39999962,87.3,350.4,14.6
2020/6/28 12:05:40,34.92371772,135.4745476,445.894,99.90000153,22.39999962,67.6,208.1,5.6
2020/6/28 12:05:50,34.923756,135.4745003,449.6,99.90000153,22.5,64.5,197.7,17.6
2020/6/28 12:06:00,34.92375483,135.474527,456.8,99.90000153,22.60000038,47.4,155.3,9.1
2020/6/28 12:06:10,34.92380667,135.4745815,456.2,99.90000153,22.60000038,48.7,200.4,4.4
2020/6/28 12:06:20,34.9238645,135.4745977,450.6,99.90000153,22.60000038,57.1,216.6,3.6
2020/6/28 12:06:30,34.923932,135.474676,443.1,99.90000153,22.70000076,63.1,216.3,9.3
2020/6/28 12:06:40,34.92414167,135.4747913,433.4,99.90000153,22.70000076,62.8,217.9,10.6
2020/6/28 12:06:50,34.92417483,135.4748283,430.2,99.90000153,22.70000076,57.9,223,10.8
2020/6/28 12:07:00,nan,nan,nan,99.90000153,22.79999924,37.9,137.6,7.4
2020/6/28 12:07:10,34.924308,135.4748962,435.9,99.90000153,22.79999924,39.9,139.8,11.6
2020/6/28 12:07:20,34.92437433,135.47488,438.1,99.90000153,22.79999924,49.2,148.2,3.7
2020/6/28 12:07:30,34.92446287,135.4749197,439.65,99.69999695,22.79999924,70.4,379,0.7
2020/6/28 12:07:40,34.92453171,135.4749505,441.691,98.59999847,22.70000076,101.5,685.6,6.9
2020/6/28 12:07:50,34.9245815,135.474966,445,98.59999847,22.70000076,104.1,702.6,1.1
2020/6/28 12:08:00,34.9246205,135.4749965,443.8,99,22.70000076,103.7,692.8,16.5
2020/6/28 12:08:10,34.924655,135.4750513,440.5,99,22.70000076,89.3,490.7,3.9
2020/6/28 12:08:20,34.9247235,135.4750637,448.4,98.80000305,22.60000038,97.7,492.7,14.3
2020/6/28 12:08:30,34.92472159,135.4750872,449.11,99.90000153,22.70000076,99.2,452.6,1.1
2020/6/28 12:08:40,34.92475183,135.4751742,445.8,99.09999847,22.5,97.4,442.1,14.4
2020/6/28 12:08:50,34.9248555,135.4752057,444.6,99.09999847,22.5,62.3,224.9,17.1
2020/6/28 12:09:00,34.9249359,135.4751929,442.446,99.19999695,22.5,45.6,123.1,0.5
2020/6/28 12:09:10,34.92505267,135.4752027,444.5,99.30000305,22.39999962,44.3,120.1,21.8
2020/6/28 12:09:20,nan,nan,nan,99.59999847,22.5,36,92,10.9
2020/6/28 12:09:30,34.92526242,135.4751022,445.743,99.90000153,22.5,16.3,23,24.2
2020/6/28 12:09:40,34.9253389,135.4750051,440.893,99.90000153,22.5,15.6,22.6,23.1
2020/6/28 12:09:50,34.925411,135.4749553,441.6,99.90000153,22.60000038,16.6,39.2,15.2
2020/6/28 12:10:00,34.9254625,135.4749887,438.6,99.90000153,22.60000038,16.8,38.7,14.9
2020/6/28 12:10:10,34.92550357,135.474877,440.474,99.90000153,22.60000038,16.2,37.7,13.3
2020/6/28 12:10:20,34.92556783,135.4747648,443.9,99.90000153,22.70000076,15.7,37.2,12.3
2020/6/28 12:10:30,34.9256345,135.4746903,446.6,99.90000153,22.70000076,17.1,25.9,2.4
2020/6/28 12:10:40,34.92570967,135.474675,447.3,99.80000305,22.70000076,17.8,28.3,5.5
2020/6/28 12:10:50,34.92577781,135.4747255,449.006,99.59999847,22.70000076,19.1,29.8,8.3
2020/6/28 12:11:00,34.92583552,135.474718,448.674,99.69999695,22.60000038,21.3,39.3,20
2020/6/28 12:11:10,34.92589283,135.4746993,444.9,99.69999695,22.60000038,20.5,38.5,18.4
2020/6/28 12:11:20,34.92597931,135.4746733,445.059,99.59999847,22.60000038,18,31.1,8.5
2020/6/28 12:11:30,34.92609733,135.4746172,450.4,99.59999847,22.70000076,16.9,32.3,8.6
2020/6/28 12:11:40,34.92618333,135.4745723,453,99.90000153,22.70000076,18.2,39.2,16.8
2020/6/28 12:11:50,34.92625783,135.474537,451.8,99.90000153,22.70000076,18.2,42.3,19.9
2020/6/28 12:12:00,34.92632083,135.4745452,444.5,99.90000153,22.70000076,21.2,68.1,23.2
2020/6/28 12:12:10,34.9263685,135.4744562,443.1,99.90000153,22.79999924,26.6,92.3,1.8
2020/6/28 12:12:20,34.92643,135.4744383,447.5,99.90000153,22.79999924,35.8,134.8,2.5
2020/6/28 12:12:30,34.9264365,135.4743733,448.3,99.90000153,22.89999962,35.4,133.3,0.6
2020/6/28 12:12:40,34.92646083,135.4743532,450.5,99.90000153,22.89999962,36.6,140,8.5
2020/6/28 12:12:50,34.92649021,135.4742489,452.563,99.90000153,22.89999962,31.7,101.1,15.7
2020/6/28 12:13:00,34.92656583,135.4742062,452.6,99.80000305,22.79999924,31.5,101.1,15.5
2020/6/28 12:13:10,34.92666083,135.4741637,451.7,99.59999847,22.89999962,39.4,142.2,13.5
2020/6/28 12:13:20,34.92674067,135.4740575,451.1,99.40000153,22.89999962,79.6,362.2,18.8
2020/6/28 12:13:30,34.926788,135.4739365,451.6,99.09999847,22.89999962,106.5,504.4,9.3
2020/6/28 12:13:40,34.926922,135.4739093,449.6,99.19999695,23,121.3,578.8,22
2020/6/28 12:13:50,nan,nan,nan,99.30000305,23,133.3,659.9,13.1
2020/6/28 12:14:00,34.9270345,135.4737455,453.3,99.09999847,23,129.3,638.4,13.1
2020/6/28 12:14:10,34.92708136,135.4736844,459.23,98.59999847,23,108.6,563,19
2020/6/28 12:14:20,34.92713917,135.4736822,462.8,97.59999847,23,110.5,589.1,21.6
2020/6/28 12:14:30,34.927168,135.4736003,468.9,97.80000305,22.89999962,146.3,818.5,6.1
2020/6/28 12:14:40,34.92724073,135.4736184,470.973,98.40000153,22.79999924,147.5,868.7,6.5
2020/6/28 12:14:50,34.92721904,135.4734713,483.432,98.69999695,22.79999924,148.8,876.6,15.8
2020/6/28 12:15:00,34.92729217,135.4735155,485.8,99.5,22.79999924,156.4,881.9,3.2
2020/6/28 12:15:10,34.92735784,135.4735579,487.02,99.59999847,22.79999924,112.4,612.5,21.3
2020/6/28 12:15:20,34.9274585,135.4735475,494.9,99.90000153,22.89999962,110.4,589,21.4
2020/6/28 12:15:30,34.92748567,135.4734123,501.7,98.80000305,22.89999962,94.5,483.1,1.4
2020/6/28 12:15:40,34.92750885,135.4733098,507.358,97.90000153,22.79999924,56.2,206.7,18.4
2020/6/28 12:15:50,34.92752817,135.4732835,515.6,97.80000305,22.79999924,56.1,247.1,7.6
2020/6/28 12:16:00,34.9275765,135.4733767,516,98.40000153,22.79999924,90.3,496.2,10.4
2020/6/28 12:16:10,34.92759567,135.4733955,517.6,99.69999695,22.79999924,109.7,604.8,10.9
2020/6/28 12:16:20,34.92762383,135.4733787,518.8,99,22.79999924,120.3,630.7,21.9
2020/6/28 12:16:30,34.92767183,135.4733608,520.2,98.5,22.79999924,84.9,374.4,10.7
2020/6/28 12:16:40,34.927789,135.4734002,518.3,98.69999695,22.79999924,84.3,361,22.3
2020/6/28 12:16:50,34.92784583,135.4733972,517.7,98.59999847,22.70000076,60.4,218.6,8.9
2020/6/28 12:17:00,34.92794417,135.4734263,516.6,98.59999847,22.70000076,59.9,214.3,4.1
2020/6/28 12:17:10,34.92797436,135.4734498,519.802,98.59999847,22.70000076,52.2,174.6,7.7
2020/6/28 12:17:20,34.92797912,135.4734036,527.675,99.40000153,22.79999924,93.1,473.5,16
2020/6/28 12:17:30,34.9279775,135.4734293,538.76,99.90000153,23.10000038,123.6,700.7,18.7
2020/6/28 12:17:40,34.9279995,135.4735255,558.1,99.90000153,23,102.3,520.3,21
2020/6/28 12:17:50,34.92801683,135.473516,555,99.90000153,23,102.5,539.5,15
2020/6/28 12:18:00,34.92805583,135.4735477,558.3,99.40000153,23,99,540.8,12.7
2020/6/28 12:18:10,34.9280915,135.4736202,557.3,99.09999847,23,111.8,614.4,22.7
2020/6/28 12:18:20,nan,nan,558,99.90000153,23.10000038,111.6,614.1,22.1
2020/6/28 12:18:30,34.92823734,135.473626,555.045,98.90000153,23.10000038,101.6,499,24.5
2020/6/28 12:18:40,34.928289,135.4735892,553,98.5,23.10000038,86.1,412.3,24.4
2020/6/28 12:18:50,34.92846333,135.4735555,546.1,99.09999847,23.10000038,99.8,494.7,18.4
2020/6/28 12:19:00,34.92853917,135.4735483,543.5,98.80000305,23.10000038,102.2,604.6,3.1
2020/6/28 12:19:10,34.9286115,135.4735307,539.1,98.5,23.10000038,104.1,631.7,6.7
2020/6/28 12:19:20,34.92866733,135.4735512,537.2,98,23.10000038,119.5,803.8,15.7
2020/6/28 12:19:30,34.92872511,135.4736021,530.63,99.40000153,23.20000076,157.9,1088.7,7.5
2020/6/28 12:19:40,34.928807,135.4735603,523.9,98.30000305,23.10000038,154.9,1073.2,14.5
2020/6/28 12:19:50,34.92887317,135.4735178,516.4,97.90000153,23.10000038,nan,nan,nan
